,Target,Date,Month,Year,Town,Lat,Lon,Party,Institution
1027,"Matti Lahtinen
",,,1945,Kontiolahti,62.766465365,29.844407795,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1028,"Matti Lahtinen
",,,1930,Pietarsaari,63.675221726000004,22.702931738,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1029,"Matti Lahtinen
",,,1960,Kustavi,60.546714695,21.358881644,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1030,"Matti Lahtinen
",,,1980,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväen Arkisto
1031,"Matti Lahtinen
",,,1984,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1032,"Matti Lahtinen
",,,1960,Mustasaari,63.114054101,21.680745161,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1033,"Matti Lahtinen
",21,09,1951,Kaarina,60.407620851000004,22.371004907,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1034,"Matti Lahtinen
",,,1947,Kontiolahti,62.766465365,29.844407795,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1035,"Matti Lahtinen
",,,1960,Kustavi,60.546714695,21.358881644,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1036,"Matti Lahtinen
",,,1960,Kustavi,60.546714695,21.358881644,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1037,"Matti Lahtinen
",10,6,1984,Kaarina,60.407620851000004,22.371004907,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväen Arkisto
1038,"Matti Lahtinen
",8,3,1953,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1039,"Matti Lahtinen
",,,1900,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1040,"Matti Lahtinen
",,,1964,Kesälahti,61.892534981000004,29.827672795999998,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1041,"Matti Lahtinen
",,,1945,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1042,"Matti Lahtinen
",,,1945,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1043,"Matti Lahtinen
",,,1921,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1044,"Matti Lahtinen
",,,1960,Isokyrö,63.00010300899999,22.318211434000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1045,"Matti Lahtinen
",,,1976,Salo,60.38437360100001,23.126727127,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1046,"Matti Lahtinen
",08,09,1956,Jyväskylä,62.241677683999995,25.749498121,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1047,"Matti Lahtinen
",19,4,1978,Haapasaari,60.289133038,27.192320315,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1048,"Matti Lahtinen
",,,1970,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1049,"Matti Lahtinen
",,,1964,Angelniemi,60.297685791999996,22.895885626,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1050,"Matti Lahtinen
",,,1945,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1051,"Matti Lahtinen
",,,1945,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1052,"Matti Lahtinen
",,,1945,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1053,"Matti Lahtinen
",,,1970,Ilomantsi,62.67285085100001,30.92679732,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Suomen Metsästysmuseo
1054,"Matti Lahtinen
",,,1960,Kustavi,60.546714695,21.358881644,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1055,"Matti Lahtinen
",16,07,1949,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1056,"Matti Lahtinen
",26,7,1957,Hollola,60.988606497,25.512813466,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1057,"Matti Lahtinen
",,,1945,Kontiolahti,62.766465365,29.844407795,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1058,"Matti Lahtinen
",6,3,2004,Kontiolahti,62.766465365,29.844407795,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Suomen Metsästysmuseo
1059,"Matti Lahtinen
",,,1960,Myrskylä,60.670439656999996,25.852102173000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1060,"Matti Lahtinen
",,,1960,Mustasaari,63.114054101,21.680745161,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1061,"Matti Lahtinen
",10,6,1984,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväen Arkisto
1062,"Matti Lahtinen
",21,09,1951,Kaarina,60.407620851000004,22.371004907,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1063,"Matti Lahtinen
",,,1911,Ruokolahti,61.292264125,28.815799538,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1064,"Matti Lahtinen
",,,1921,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1065,"Matti Lahtinen
",,,1982,Hamina,60.569688146000004,27.197900579000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Suomen Metsästysmuseo
1066,"Matti Lahtinen
",,,1960,Piikkiö,60.426523128,22.511788334000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1067,"Matti Lahtinen
",,,1921,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1068,"Matti Lahtinen
",,,1920,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1069,"Matti Lahtinen
",,,1930,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1070,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1071,"Matti Lahtinen
",,,1960,Merimasku,60.481130674,21.870940823,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1072,"Matti Lahtinen
",,,1981,Jyväskylä,62.241677683999995,25.749498121,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväen Arkisto
1073,"Matti Lahtinen
",,,1950,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1074,"Matti Lahtinen
",,,1960,Merimasku,60.481130674,21.870940823,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1075,"Matti Lahtinen
",20,10,1948,Suolahti,62.564216526,25.853631288000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kansan Arkisto
1076,"Matti Lahtinen
",11,07,1966,Uskela,60.376709721000005,23.13056027,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1077,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1078,"Matti Lahtinen
",,,1983,Kalanti,60.819323718,21.560185791,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1079,"Matti Lahtinen
",,,1984,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1080,"Matti Lahtinen
",,,1984,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1081,"Matti Lahtinen
",,,1960,Ii,65.322611335,25.374983789,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1082,"Matti Lahtinen
",28,2,1928,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1083,"Matti Lahtinen
",4,3,1979,Ilomantsi,62.67285085100001,30.92679732,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Ilomantsin Museosäätiö
1084,"Matti Lahtinen
",,,1960,Kustavi,60.546714695,21.358881644,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1085,"Matti Lahtinen
",,,1964,Kaarlela,63.828966855,23.136222409000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1086,"Matti Lahtinen
",,,1965,Föglö,60.011288651,20.425481273,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1087,"Matti Lahtinen
",,,1965,Kirkkonummi,60.12065796,24.438913078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1088,"Matti Lahtinen
",,,1960,Merimasku,60.481130674,21.870940823,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1089,"Matti Lahtinen
",,,1965,Lemland,60.068453521,20.099599382,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1090,"Matti Lahtinen
",21,8,1970,Valkeala,60.940003897,26.797317441999997,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1091,"Matti Lahtinen
",11,07,1966,Uskela,60.376709721000005,23.13056027,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1092,"Matti Lahtinen
",,,1928,Saari,61.699319146,29.687200758000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1093,"Matti Lahtinen
",,,1920,Vilppula,62.021797606999996,24.50992529,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1094,"Matti Lahtinen
",,,1928,Saari,61.699319146,29.687200758000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1095,"Matti Lahtinen
",,,1910,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1096,"Matti Lahtinen
",08,07,1946,Hollola,60.988606497,25.512813466,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1097,"Matti Lahtinen
",11,07,1966,Uskela,60.376709721000005,23.13056027,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1098,"Matti Lahtinen
",,,1960,Särkisalo,60.114549882,22.951980093000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1099,"Matti Lahtinen
",,,1960,Isokyrö,63.00010300899999,22.318211434000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1100,"Matti Lahtinen
",21,09,1951,Kaarina,60.407620851000004,22.371004907,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1101,"Matti Lahtinen
",05,09,1968,Kumlinge,60.259692477,20.778313171,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1102,"Matti Lahtinen
",25,08,1946,Vesilahti,61.305583862,23.627636445,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1103,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1104,"Matti Lahtinen
",,,1918,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1105,"Matti Lahtinen
",,,1921,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1106,"Matti Lahtinen
",,,1962,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1107,"Matti Lahtinen
",,,1960,Merimasku,60.481130674,21.870940823,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1108,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1109,"Matti Lahtinen
",,,1964,Angelniemi,60.297685791999996,22.895885626,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1110,"Matti Lahtinen
",,,1964,Dragsfjärd,60.073972598999994,22.469977516,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1111,"Matti Lahtinen
",,,1947,Kontiolahti,62.766465365,29.844407795,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1112,"Matti Lahtinen
",,,1920,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1113,"Matti Lahtinen
",,,1935,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1114,"Matti Lahtinen
",,,1967,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1115,"Matti Lahtinen
",21,8,1970,Valkeala,60.940003897,26.797317441999997,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1116,"Matti Lahtinen
",,,1988,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1117,"Matti Lahtinen
",,,2018,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Satakunnan Museo
1118,"Matti Lahtinen
",04,06,1974,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1119,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1120,"Matti Lahtinen
",,,1957,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1121,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1122,"Matti Lahtinen
",,,1957,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1123,"Matti Lahtinen
",,,1957,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1124,"Matti Lahtinen
",,,1980,Haapasaari,60.289133038,27.192320315,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1125,"Matti Lahtinen
",,,1962,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1126,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1127,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1128,"Matti Lahtinen
",,,1970,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1129,"Matti Lahtinen
",28,08,1972,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1130,"Matti Lahtinen
",,,1960,Keuruu,62.260208877,24.706448340999998,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1131,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1132,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1133,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1134,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1135,"Matti Lahtinen
",,,1960,Kemi,65.733635445,24.56341556,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1136,"Matti Lahtinen
",,,1988,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1137,"Matti Lahtinen
",,,1892,Vehkalahti,60.565874017,27.109901278000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1138,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1139,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1140,"Matti Lahtinen
",19,2,1973,Pohja,60.096849844,23.525842,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1141,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1142,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1143,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1144,"Matti Lahtinen
",28,08,1972,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1145,"Matti Lahtinen
",,,1920,Ruovesi,61.984488221999996,24.068811837,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1146,"Matti Lahtinen
",,,1948,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1147,"Matti Lahtinen
",,,1930,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1148,"Matti Lahtinen
",29,10,1944,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1149,"Matti Lahtinen
",14,3,1991,Nousiainen,60.599114832,22.082180366,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1150,"Matti Lahtinen
",,,1967,Lappeenranta,61.058749723999995,28.187689913000003,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",ETELÄ-KARJALAN MUSEO/EKM
1151,"Matti Lahtinen
",,,1988,Kotka,60.465520795,26.941152634,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1152,"Matti Lahtinen
",,,1988,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1153,"Matti Lahtinen
",,,1960,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1154,"Matti Lahtinen
",,,1922,Ii,65.322611335,25.374983789,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1155,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1156,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1157,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1158,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1159,"Matti Lahtinen
",,,1988,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1160,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1161,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1162,"Matti Lahtinen
",15,07,1949,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1163,"Matti Lahtinen
",28,2,1928,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1164,"Matti Lahtinen
",29,5,1992,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1165,"Matti Lahtinen
",28,2,1928,Lahti,60.980380563999994,25.654987962,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",LAHDEN KAUPUNGINMUSEO/LKM
1166,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1167,"Matti Lahtinen
",,,1976,Pohja,60.096849844,23.525842,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1168,"Matti Lahtinen
",,,1985,Taivalkoski,65.57625212399999,28.240598066999997,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1169,"Matti Lahtinen
",,,1988,Kotka,60.465520795,26.941152634,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1170,"Matti Lahtinen
",,,1988,Pori,61.483726303000005,21.795900114000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1171,"Matti Lahtinen
",,,1967,Pirkkala,61.465248956,23.645483231,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1172,"Matti Lahtinen
",,,1968,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1173,"Matti Lahtinen
",,,1960,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1174,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1175,"Matti Lahtinen
",,,1992,Asikkala,61.172512361,25.549142484,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",PÄIJÄT-HÄMEEN MAAKUNTAMUSEO/PHM
1176,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1177,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1178,"Matti Lahtinen
",,,1997,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1179,"Matti Lahtinen
",17,3,1991,Nousiainen,60.599114832,22.082180366,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1180,"Matti Lahtinen
",,,1928,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1181,"Matti Lahtinen
",,,1992,Asikkala,61.172512361,25.549142484,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",PÄIJÄT-HÄMEEN MAAKUNTAMUSEO/PHM
1182,"Matti Lahtinen
",29,10,1944,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1183,"Matti Lahtinen
",29,10,1944,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Helsingin kaupunginmuseo
1184,"Matti Lahtinen
",,,1997,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1185,"Matti Lahtinen
",,,1965,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1186,"Matti Lahtinen
",,,1970,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1187,"Matti Lahtinen
",16,07,1949,Helsinki,60.166640738999995,24.943536799,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museovirasto
1188,"Matti Lahtinen
",,,1971,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1189,"Matti Lahtinen
",,,1997,Tampere,61.49774257,23.761290078000002,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1190,"Matti Lahtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
1191,"Matti Lahtinen
",,,1874,Espoo,60.206376371000005,24.656728549,"Kansallisen Kokoomuksen eduskuntaryhmÃ¤
",Espoon kaupunginmuseo
